"V1" "V2" "V3" "V4" "V5"
"1403" "86629" "86" "1108" "5" "TFIIS_RNAi1_star2"
"1404" "87060" "75" "1130" "5" "TFIIS_RNAi1_star2"
"1405" "86774" "76" "1124" "5" "TFIIS_RNAi1_star2"
"1406" "86884" "76" "1147" "5" "TFIIS_RNAi1_star2"
"1407" "86703" "74" "1133" "5" "TFIIS_RNAi1_star2"
"1408" "86885" "71" "1137" "5" "TFIIS_RNAi1_star2"
"1409" "86662" "75" "1101" "5" "TFIIS_RNAi1_star2"
"1410" "86858" "76" "1082" "5" "TFIIS_RNAi1_star2"
"1411" "123235" "101" "1416" "10" "TFIIS_RNAi1_star2"
"1412" "122974" "112" "1432" "10" "TFIIS_RNAi1_star2"
"1413" "122714" "103" "1412" "10" "TFIIS_RNAi1_star2"
"1414" "123165" "107" "1439" "10" "TFIIS_RNAi1_star2"
"1415" "123351" "101" "1420" "10" "TFIIS_RNAi1_star2"
"1416" "123069" "101" "1404" "10" "TFIIS_RNAi1_star2"
"1417" "123110" "106" "1405" "10" "TFIIS_RNAi1_star2"
"1418" "122531" "100" "1431" "10" "TFIIS_RNAi1_star2"
"1419" "123060" "110" "1446" "10" "TFIIS_RNAi1_star2"
"1420" "122968" "105" "1422" "10" "TFIIS_RNAi1_star2"
"1421" "123029" "110" "1427" "10" "TFIIS_RNAi1_star2"
"1422" "122990" "106" "1432" "10" "TFIIS_RNAi1_star2"
"1423" "123113" "107" "1425" "10" "TFIIS_RNAi1_star2"
"1424" "123043" "96" "1432" "10" "TFIIS_RNAi1_star2"
"1425" "122970" "107" "1397" "10" "TFIIS_RNAi1_star2"
"1426" "157362" "134" "1657" "20" "TFIIS_RNAi1_star2"
"1427" "157314" "131" "1643" "20" "TFIIS_RNAi1_star2"
"1428" "157350" "134" "1652" "20" "TFIIS_RNAi1_star2"
"1429" "157258" "133" "1648" "20" "TFIIS_RNAi1_star2"
"1430" "157337" "133" "1652" "20" "TFIIS_RNAi1_star2"
"1431" "157478" "127" "1648" "20" "TFIIS_RNAi1_star2"
"1432" "157140" "135" "1665" "20" "TFIIS_RNAi1_star2"
"1433" "157530" "135" "1630" "20" "TFIIS_RNAi1_star2"
"1434" "157044" "130" "1654" "20" "TFIIS_RNAi1_star2"
"1435" "157178" "128" "1651" "20" "TFIIS_RNAi1_star2"
"1436" "157293" "126" "1661" "20" "TFIIS_RNAi1_star2"
"1437" "157313" "132" "1641" "20" "TFIIS_RNAi1_star2"
"1438" "157176" "135" "1656" "20" "TFIIS_RNAi1_star2"
"1439" "157469" "137" "1654" "20" "TFIIS_RNAi1_star2"
"1440" "157377" "130" "1649" "20" "TFIIS_RNAi1_star2"
"1441" "173551" "143" "1726" "30" "TFIIS_RNAi1_star2"
"1442" "173445" "142" "1755" "30" "TFIIS_RNAi1_star2"
"1443" "173555" "150" "1734" "30" "TFIIS_RNAi1_star2"
"1444" "173560" "147" "1762" "30" "TFIIS_RNAi1_star2"
"1445" "173618" "150" "1755" "30" "TFIIS_RNAi1_star2"
"1446" "173691" "147" "1782" "30" "TFIIS_RNAi1_star2"
"1447" "173768" "147" "1743" "30" "TFIIS_RNAi1_star2"
"1448" "173733" "146" "1774" "30" "TFIIS_RNAi1_star2"
"1449" "173734" "143" "1764" "30" "TFIIS_RNAi1_star2"
"1450" "173695" "145" "1771" "30" "TFIIS_RNAi1_star2"
"1451" "173690" "146" "1763" "30" "TFIIS_RNAi1_star2"
"1452" "173456" "143" "1768" "30" "TFIIS_RNAi1_star2"
"1453" "173421" "141" "1770" "30" "TFIIS_RNAi1_star2"
"1454" "173640" "143" "1745" "30" "TFIIS_RNAi1_star2"
"1455" "173624" "148" "1759" "30" "TFIIS_RNAi1_star2"
"1456" "183189" "145" "1824" "40" "TFIIS_RNAi1_star2"
"1457" "183146" "149" "1816" "40" "TFIIS_RNAi1_star2"
"1458" "183084" "153" "1815" "40" "TFIIS_RNAi1_star2"
"1459" "183359" "147" "1816" "40" "TFIIS_RNAi1_star2"
"1460" "183180" "152" "1805" "40" "TFIIS_RNAi1_star2"
"1461" "183250" "152" "1816" "40" "TFIIS_RNAi1_star2"
"1462" "183230" "154" "1834" "40" "TFIIS_RNAi1_star2"
"1463" "183017" "153" "1809" "40" "TFIIS_RNAi1_star2"
"1464" "183306" "150" "1815" "40" "TFIIS_RNAi1_star2"
"1465" "183097" "160" "1807" "40" "TFIIS_RNAi1_star2"
"1466" "183360" "150" "1815" "40" "TFIIS_RNAi1_star2"
"1467" "183478" "153" "1829" "40" "TFIIS_RNAi1_star2"
"1468" "183300" "157" "1803" "40" "TFIIS_RNAi1_star2"
"1469" "183102" "150" "1814" "40" "TFIIS_RNAi1_star2"
"1470" "183409" "157" "1816" "40" "TFIIS_RNAi1_star2"
"1471" "189570" "155" "1831" "50" "TFIIS_RNAi1_star2"
"1472" "189447" "160" "1842" "50" "TFIIS_RNAi1_star2"
"1473" "189540" "154" "1860" "50" "TFIIS_RNAi1_star2"
"1474" "189521" "158" "1858" "50" "TFIIS_RNAi1_star2"
"1475" "189320" "162" "1857" "50" "TFIIS_RNAi1_star2"
"1476" "189349" "157" "1846" "50" "TFIIS_RNAi1_star2"
"1477" "189571" "160" "1857" "50" "TFIIS_RNAi1_star2"
"1478" "189606" "156" "1857" "50" "TFIIS_RNAi1_star2"
"1479" "189382" "157" "1854" "50" "TFIIS_RNAi1_star2"
"1480" "189445" "155" "1847" "50" "TFIIS_RNAi1_star2"
"1481" "189490" "157" "1849" "50" "TFIIS_RNAi1_star2"
"1482" "189668" "157" "1847" "50" "TFIIS_RNAi1_star2"
"1483" "189522" "160" "1835" "50" "TFIIS_RNAi1_star2"
"1484" "189537" "162" "1850" "50" "TFIIS_RNAi1_star2"
"1485" "189624" "158" "1848" "50" "TFIIS_RNAi1_star2"
"1486" "194143" "166" "1853" "60" "TFIIS_RNAi1_star2"
"1487" "194004" "161" "1865" "60" "TFIIS_RNAi1_star2"
"1488" "193702" "163" "1864" "60" "TFIIS_RNAi1_star2"
"1489" "194048" "158" "1858" "60" "TFIIS_RNAi1_star2"
"1490" "194067" "158" "1882" "60" "TFIIS_RNAi1_star2"
"1491" "193858" "157" "1868" "60" "TFIIS_RNAi1_star2"
"1492" "193947" "156" "1857" "60" "TFIIS_RNAi1_star2"
"1493" "194114" "157" "1873" "60" "TFIIS_RNAi1_star2"
"1494" "193918" "159" "1879" "60" "TFIIS_RNAi1_star2"
"1495" "193803" "158" "1866" "60" "TFIIS_RNAi1_star2"
"1496" "194013" "157" "1865" "60" "TFIIS_RNAi1_star2"
"1497" "194106" "156" "1875" "60" "TFIIS_RNAi1_star2"
"1498" "193947" "164" "1874" "60" "TFIIS_RNAi1_star2"
"1499" "193911" "161" "1890" "60" "TFIIS_RNAi1_star2"
"1500" "194095" "156" "1867" "60" "TFIIS_RNAi1_star2"
"1501" "197561" "159" "1875" "70" "TFIIS_RNAi1_star2"
"1502" "197423" "163" "1884" "70" "TFIIS_RNAi1_star2"
"1503" "197327" "164" "1889" "70" "TFIIS_RNAi1_star2"
"1504" "197367" "163" "1887" "70" "TFIIS_RNAi1_star2"
"1505" "197707" "163" "1901" "70" "TFIIS_RNAi1_star2"
"1506" "197460" "161" "1885" "70" "TFIIS_RNAi1_star2"
"1507" "197335" "158" "1886" "70" "TFIIS_RNAi1_star2"
"1508" "197302" "161" "1893" "70" "TFIIS_RNAi1_star2"
"1509" "197408" "164" "1893" "70" "TFIIS_RNAi1_star2"
"1510" "197633" "165" "1879" "70" "TFIIS_RNAi1_star2"
"1511" "197364" "167" "1897" "70" "TFIIS_RNAi1_star2"
"1512" "197397" "164" "1871" "70" "TFIIS_RNAi1_star2"
"1513" "197507" "163" "1893" "70" "TFIIS_RNAi1_star2"
"1514" "197425" "161" "1894" "70" "TFIIS_RNAi1_star2"
"1515" "197493" "161" "1883" "70" "TFIIS_RNAi1_star2"
"1516" "199913" "163" "1908" "80" "TFIIS_RNAi1_star2"
"1517" "200033" "159" "1912" "80" "TFIIS_RNAi1_star2"
"1518" "200188" "164" "1902" "80" "TFIIS_RNAi1_star2"
"1519" "200129" "163" "1912" "80" "TFIIS_RNAi1_star2"
"1520" "200238" "165" "1908" "80" "TFIIS_RNAi1_star2"
"1521" "200003" "161" "1899" "80" "TFIIS_RNAi1_star2"
"1522" "200129" "164" "1912" "80" "TFIIS_RNAi1_star2"
"1523" "200017" "166" "1901" "80" "TFIIS_RNAi1_star2"
"1524" "200205" "162" "1903" "80" "TFIIS_RNAi1_star2"
"1525" "200103" "165" "1904" "80" "TFIIS_RNAi1_star2"
"1526" "199934" "164" "1902" "80" "TFIIS_RNAi1_star2"
"1527" "200174" "163" "1905" "80" "TFIIS_RNAi1_star2"
"1528" "200139" "163" "1915" "80" "TFIIS_RNAi1_star2"
"1529" "199907" "161" "1901" "80" "TFIIS_RNAi1_star2"
"1530" "199957" "163" "1909" "80" "TFIIS_RNAi1_star2"
"1531" "202510" "168" "1923" "90" "TFIIS_RNAi1_star2"
"1532" "202158" "164" "1913" "90" "TFIIS_RNAi1_star2"
"1533" "202369" "165" "1918" "90" "TFIIS_RNAi1_star2"
"1534" "202328" "163" "1906" "90" "TFIIS_RNAi1_star2"
"1535" "202307" "166" "1922" "90" "TFIIS_RNAi1_star2"
"1536" "202166" "166" "1910" "90" "TFIIS_RNAi1_star2"
"1537" "202303" "165" "1924" "90" "TFIIS_RNAi1_star2"
"1538" "202239" "164" "1928" "90" "TFIIS_RNAi1_star2"
"1539" "202277" "168" "1917" "90" "TFIIS_RNAi1_star2"
"1540" "202225" "166" "1922" "90" "TFIIS_RNAi1_star2"
"1541" "202309" "167" "1918" "90" "TFIIS_RNAi1_star2"
"1542" "202304" "163" "1908" "90" "TFIIS_RNAi1_star2"
"1543" "202198" "166" "1912" "90" "TFIIS_RNAi1_star2"
"1544" "202079" "162" "1923" "90" "TFIIS_RNAi1_star2"
"1545" "202262" "165" "1925" "90" "TFIIS_RNAi1_star2"
"1546" "203088" "166" "1927" "95" "TFIIS_RNAi1_star2"
"1547" "203062" "164" "1921" "95" "TFIIS_RNAi1_star2"
"1548" "202976" "166" "1922" "95" "TFIIS_RNAi1_star2"
"1549" "203270" "164" "1921" "95" "TFIIS_RNAi1_star2"
"1550" "203169" "164" "1915" "95" "TFIIS_RNAi1_star2"
"1551" "203239" "165" "1907" "95" "TFIIS_RNAi1_star2"
"1552" "203062" "164" "1928" "95" "TFIIS_RNAi1_star2"
"1553" "203263" "163" "1913" "95" "TFIIS_RNAi1_star2"
"1554" "203260" "163" "1920" "95" "TFIIS_RNAi1_star2"
"1555" "202973" "161" "1931" "95" "TFIIS_RNAi1_star2"
"1556" "203169" "165" "1927" "95" "TFIIS_RNAi1_star2"
"1557" "203213" "167" "1928" "95" "TFIIS_RNAi1_star2"
"1558" "203091" "166" "1914" "95" "TFIIS_RNAi1_star2"
"1559" "203266" "165" "1924" "95" "TFIIS_RNAi1_star2"
"1560" "203180" "169" "1912" "95" "TFIIS_RNAi1_star2"
"1561" "204053" "165" "1922" "100" "TFIIS_RNAi1_star2"
"1562" "203928" "165" "1927" "100" "TFIIS_RNAi1_star2"
"1563" "203976" "166" "1941" "100" "TFIIS_RNAi1_star2"
"1564" "204075" "165" "1944" "100" "TFIIS_RNAi1_star2"
"1565" "204013" "170" "1922" "100" "TFIIS_RNAi1_star2"
"1566" "204062" "168" "1925" "100" "TFIIS_RNAi1_star2"
"1567" "204009" "169" "1927" "100" "TFIIS_RNAi1_star2"
"1568" "204059" "168" "1928" "100" "TFIIS_RNAi1_star2"
"1569" "204000" "166" "1926" "100" "TFIIS_RNAi1_star2"
"1570" "204051" "167" "1914" "100" "TFIIS_RNAi1_star2"
"1571" "203879" "166" "1925" "100" "TFIIS_RNAi1_star2"
"1572" "203914" "167" "1927" "100" "TFIIS_RNAi1_star2"
"1573" "203962" "165" "1929" "100" "TFIIS_RNAi1_star2"
"1574" "203924" "166" "1928" "100" "TFIIS_RNAi1_star2"
"1575" "203893" "167" "1938" "100" "TFIIS_RNAi1_star2"
"1576" "37188" "64" "691" "1" "TFIIS_RNAi2_star2"
"1577" "37365" "45" "659" "1" "TFIIS_RNAi2_star2"
"1578" "37347" "56" "665" "1" "TFIIS_RNAi2_star2"
"1579" "37305" "56" "668" "1" "TFIIS_RNAi2_star2"
"1580" "37278" "64" "719" "1" "TFIIS_RNAi2_star2"
"1581" "37402" "42" "653" "1" "TFIIS_RNAi2_star2"
"1582" "37117" "57" "667" "1" "TFIIS_RNAi2_star2"
"1583" "37160" "54" "702" "1" "TFIIS_RNAi2_star2"
"1584" "37112" "62" "633" "1" "TFIIS_RNAi2_star2"
"1585" "37080" "44" "664" "1" "TFIIS_RNAi2_star2"
"1586" "37219" "47" "663" "1" "TFIIS_RNAi2_star2"
"1587" "37328" "55" "644" "1" "TFIIS_RNAi2_star2"
"1588" "37279" "70" "675" "1" "TFIIS_RNAi2_star2"
"1589" "37275" "59" "654" "1" "TFIIS_RNAi2_star2"
"1590" "37290" "62" "672" "1" "TFIIS_RNAi2_star2"
"1591" "62318" "87" "952" "2" "TFIIS_RNAi2_star2"
"1592" "62337" "86" "987" "2" "TFIIS_RNAi2_star2"
"1593" "62619" "110" "975" "2" "TFIIS_RNAi2_star2"
"1594" "62497" "87" "973" "2" "TFIIS_RNAi2_star2"
"1595" "62771" "87" "975" "2" "TFIIS_RNAi2_star2"
"1596" "62062" "89" "1008" "2" "TFIIS_RNAi2_star2"
"1597" "62736" "95" "980" "2" "TFIIS_RNAi2_star2"
"1598" "62690" "85" "974" "2" "TFIIS_RNAi2_star2"
"1599" "62675" "97" "960" "2" "TFIIS_RNAi2_star2"
"1600" "62820" "90" "1007" "2" "TFIIS_RNAi2_star2"
"1601" "62381" "84" "978" "2" "TFIIS_RNAi2_star2"
"1602" "62277" "92" "992" "2" "TFIIS_RNAi2_star2"
"1603" "62531" "90" "964" "2" "TFIIS_RNAi2_star2"
"1604" "62228" "96" "989" "2" "TFIIS_RNAi2_star2"
"1605" "62852" "98" "962" "2" "TFIIS_RNAi2_star2"
"1606" "82987" "119" "1185" "3" "TFIIS_RNAi2_star2"
"1607" "82896" "121" "1221" "3" "TFIIS_RNAi2_star2"
"1608" "83068" "119" "1184" "3" "TFIIS_RNAi2_star2"
"1609" "83024" "116" "1210" "3" "TFIIS_RNAi2_star2"
"1610" "83038" "126" "1167" "3" "TFIIS_RNAi2_star2"
"1611" "82486" "132" "1187" "3" "TFIIS_RNAi2_star2"
"1612" "82655" "128" "1163" "3" "TFIIS_RNAi2_star2"
"1613" "82890" "136" "1182" "3" "TFIIS_RNAi2_star2"
"1614" "82881" "120" "1185" "3" "TFIIS_RNAi2_star2"
"1615" "82990" "127" "1199" "3" "TFIIS_RNAi2_star2"
"1616" "82692" "116" "1201" "3" "TFIIS_RNAi2_star2"
"1617" "82940" "113" "1208" "3" "TFIIS_RNAi2_star2"
"1618" "83199" "120" "1152" "3" "TFIIS_RNAi2_star2"
"1619" "83004" "125" "1203" "3" "TFIIS_RNAi2_star2"
"1620" "83086" "131" "1196" "3" "TFIIS_RNAi2_star2"
"1621" "114853" "164" "1475" "5" "TFIIS_RNAi2_star2"
"1622" "114782" "172" "1499" "5" "TFIIS_RNAi2_star2"
"1623" "115031" "163" "1463" "5" "TFIIS_RNAi2_star2"
"1624" "114967" "180" "1471" "5" "TFIIS_RNAi2_star2"
"1625" "115058" "171" "1497" "5" "TFIIS_RNAi2_star2"
"1626" "115109" "195" "1505" "5" "TFIIS_RNAi2_star2"
"1627" "114790" "187" "1458" "5" "TFIIS_RNAi2_star2"
"1628" "114920" "175" "1514" "5" "TFIIS_RNAi2_star2"
"1629" "114831" "144" "1502" "5" "TFIIS_RNAi2_star2"
"1630" "114721" "160" "1432" "5" "TFIIS_RNAi2_star2"
"1631" "114699" "170" "1501" "5" "TFIIS_RNAi2_star2"
"1632" "114682" "181" "1472" "5" "TFIIS_RNAi2_star2"
"1633" "115060" "182" "1475" "5" "TFIIS_RNAi2_star2"
"1634" "114773" "176" "1511" "5" "TFIIS_RNAi2_star2"
"1635" "114875" "179" "1457" "5" "TFIIS_RNAi2_star2"
"1636" "165905" "238" "1840" "10" "TFIIS_RNAi2_star2"
"1637" "165923" "239" "1819" "10" "TFIIS_RNAi2_star2"
"1638" "165972" "230" "1864" "10" "TFIIS_RNAi2_star2"
"1639" "166211" "234" "1837" "10" "TFIIS_RNAi2_star2"
"1640" "165597" "235" "1849" "10" "TFIIS_RNAi2_star2"
"1641" "165944" "255" "1826" "10" "TFIIS_RNAi2_star2"
"1642" "165884" "245" "1795" "10" "TFIIS_RNAi2_star2"
"1643" "166099" "234" "1842" "10" "TFIIS_RNAi2_star2"
"1644" "165810" "249" "1826" "10" "TFIIS_RNAi2_star2"
"1645" "165824" "234" "1849" "10" "TFIIS_RNAi2_star2"
"1646" "165946" "235" "1822" "10" "TFIIS_RNAi2_star2"
"1647" "166109" "228" "1860" "10" "TFIIS_RNAi2_star2"
"1648" "165752" "243" "1845" "10" "TFIIS_RNAi2_star2"
"1649" "165736" "235" "1834" "10" "TFIIS_RNAi2_star2"
"1650" "166119" "252" "1863" "10" "TFIIS_RNAi2_star2"
"1651" "217819" "310" "2165" "20" "TFIIS_RNAi2_star2"
"1652" "217120" "315" "2149" "20" "TFIIS_RNAi2_star2"
"1653" "217365" "306" "2166" "20" "TFIIS_RNAi2_star2"
"1654" "217349" "311" "2142" "20" "TFIIS_RNAi2_star2"
"1655" "217560" "318" "2144" "20" "TFIIS_RNAi2_star2"
"1656" "217425" "313" "2127" "20" "TFIIS_RNAi2_star2"
"1657" "217445" "303" "2145" "20" "TFIIS_RNAi2_star2"
"1658" "217758" "305" "2173" "20" "TFIIS_RNAi2_star2"
"1659" "217190" "306" "2141" "20" "TFIIS_RNAi2_star2"
"1660" "217792" "311" "2162" "20" "TFIIS_RNAi2_star2"
"1661" "217156" "314" "2153" "20" "TFIIS_RNAi2_star2"
"1662" "217599" "317" "2169" "20" "TFIIS_RNAi2_star2"
"1663" "217052" "313" "2160" "20" "TFIIS_RNAi2_star2"
"1664" "217392" "312" "2144" "20" "TFIIS_RNAi2_star2"
"1665" "217414" "311" "2136" "20" "TFIIS_RNAi2_star2"
"1666" "244247" "351" "2308" "30" "TFIIS_RNAi2_star2"
"1667" "244036" "339" "2288" "30" "TFIIS_RNAi2_star2"
"1668" "244012" "338" "2295" "30" "TFIIS_RNAi2_star2"
"1669" "243715" "340" "2302" "30" "TFIIS_RNAi2_star2"
"1670" "244281" "339" "2271" "30" "TFIIS_RNAi2_star2"
"1671" "244119" "345" "2303" "30" "TFIIS_RNAi2_star2"
"1672" "244083" "335" "2288" "30" "TFIIS_RNAi2_star2"
"1673" "244204" "354" "2270" "30" "TFIIS_RNAi2_star2"
"1674" "244595" "334" "2288" "30" "TFIIS_RNAi2_star2"
"1675" "243998" "331" "2271" "30" "TFIIS_RNAi2_star2"
"1676" "243934" "333" "2288" "30" "TFIIS_RNAi2_star2"
"1677" "244494" "344" "2287" "30" "TFIIS_RNAi2_star2"
"1678" "244167" "335" "2271" "30" "TFIIS_RNAi2_star2"
"1679" "244220" "341" "2291" "30" "TFIIS_RNAi2_star2"
"1680" "244130" "342" "2289" "30" "TFIIS_RNAi2_star2"
"1681" "261086" "353" "2387" "40" "TFIIS_RNAi2_star2"
"1682" "261065" "359" "2359" "40" "TFIIS_RNAi2_star2"
"1683" "260682" "361" "2375" "40" "TFIIS_RNAi2_star2"
"1684" "261265" "347" "2363" "40" "TFIIS_RNAi2_star2"
"1685" "260715" "361" "2361" "40" "TFIIS_RNAi2_star2"
"1686" "260984" "363" "2379" "40" "TFIIS_RNAi2_star2"
"1687" "260986" "353" "2353" "40" "TFIIS_RNAi2_star2"
"1688" "260864" "356" "2374" "40" "TFIIS_RNAi2_star2"
"1689" "261185" "354" "2368" "40" "TFIIS_RNAi2_star2"
"1690" "260989" "366" "2359" "40" "TFIIS_RNAi2_star2"
"1691" "261274" "353" "2373" "40" "TFIIS_RNAi2_star2"
"1692" "261265" "354" "2390" "40" "TFIIS_RNAi2_star2"
"1693" "261110" "362" "2364" "40" "TFIIS_RNAi2_star2"
"1694" "260767" "361" "2363" "40" "TFIIS_RNAi2_star2"
"1695" "261095" "350" "2370" "40" "TFIIS_RNAi2_star2"
"1696" "272755" "372" "2417" "50" "TFIIS_RNAi2_star2"
"1697" "273149" "370" "2432" "50" "TFIIS_RNAi2_star2"
"1698" "272994" "361" "2434" "50" "TFIIS_RNAi2_star2"
"1699" "272974" "368" "2437" "50" "TFIIS_RNAi2_star2"
"1700" "272830" "359" "2425" "50" "TFIIS_RNAi2_star2"
"1701" "273103" "363" "2409" "50" "TFIIS_RNAi2_star2"
"1702" "272768" "358" "2430" "50" "TFIIS_RNAi2_star2"
"1703" "272740" "366" "2398" "50" "TFIIS_RNAi2_star2"
"1704" "273211" "365" "2437" "50" "TFIIS_RNAi2_star2"
"1705" "273167" "366" "2428" "50" "TFIIS_RNAi2_star2"
"1706" "272885" "369" "2413" "50" "TFIIS_RNAi2_star2"
"1707" "273300" "369" "2412" "50" "TFIIS_RNAi2_star2"
"1708" "273050" "362" "2418" "50" "TFIIS_RNAi2_star2"
"1709" "272908" "367" "2421" "50" "TFIIS_RNAi2_star2"
"1710" "272933" "370" "2410" "50" "TFIIS_RNAi2_star2"
"1711" "281644" "374" "2457" "60" "TFIIS_RNAi2_star2"
"1712" "281758" "371" "2451" "60" "TFIIS_RNAi2_star2"
"1713" "281888" "368" "2470" "60" "TFIIS_RNAi2_star2"
"1714" "281886" "378" "2460" "60" "TFIIS_RNAi2_star2"
"1715" "281969" "365" "2457" "60" "TFIIS_RNAi2_star2"
"1716" "281842" "373" "2467" "60" "TFIIS_RNAi2_star2"
"1717" "281677" "376" "2464" "60" "TFIIS_RNAi2_star2"
"1718" "281753" "371" "2468" "60" "TFIIS_RNAi2_star2"
"1719" "282016" "375" "2485" "60" "TFIIS_RNAi2_star2"
"1720" "282047" "374" "2456" "60" "TFIIS_RNAi2_star2"
"1721" "282231" "376" "2453" "60" "TFIIS_RNAi2_star2"
"1722" "281704" "369" "2447" "60" "TFIIS_RNAi2_star2"
"1723" "281707" "372" "2464" "60" "TFIIS_RNAi2_star2"
"1724" "281711" "369" "2451" "60" "TFIIS_RNAi2_star2"
"1725" "281919" "375" "2469" "60" "TFIIS_RNAi2_star2"
"1726" "288859" "382" "2490" "70" "TFIIS_RNAi2_star2"
"1727" "288649" "382" "2493" "70" "TFIIS_RNAi2_star2"
"1728" "288584" "381" "2503" "70" "TFIIS_RNAi2_star2"
"1729" "288940" "370" "2499" "70" "TFIIS_RNAi2_star2"
"1730" "289281" "373" "2514" "70" "TFIIS_RNAi2_star2"
"1731" "288731" "378" "2511" "70" "TFIIS_RNAi2_star2"
"1732" "288986" "375" "2485" "70" "TFIIS_RNAi2_star2"
"1733" "289017" "377" "2499" "70" "TFIIS_RNAi2_star2"
"1734" "288814" "377" "2500" "70" "TFIIS_RNAi2_star2"
"1735" "288796" "374" "2500" "70" "TFIIS_RNAi2_star2"
"1736" "288805" "378" "2493" "70" "TFIIS_RNAi2_star2"
"1737" "288949" "372" "2483" "70" "TFIIS_RNAi2_star2"
"1738" "289137" "374" "2507" "70" "TFIIS_RNAi2_star2"
"1739" "288960" "375" "2485" "70" "TFIIS_RNAi2_star2"
"1740" "288709" "380" "2495" "70" "TFIIS_RNAi2_star2"
"1741" "294706" "379" "2524" "80" "TFIIS_RNAi2_star2"
"1742" "294746" "378" "2529" "80" "TFIIS_RNAi2_star2"
"1743" "294714" "387" "2528" "80" "TFIIS_RNAi2_star2"
"1744" "294557" "378" "2537" "80" "TFIIS_RNAi2_star2"
"1745" "294342" "386" "2528" "80" "TFIIS_RNAi2_star2"
"1746" "294407" "381" "2539" "80" "TFIIS_RNAi2_star2"
"1747" "294575" "387" "2529" "80" "TFIIS_RNAi2_star2"
"1748" "294650" "380" "2528" "80" "TFIIS_RNAi2_star2"
"1749" "294757" "387" "2515" "80" "TFIIS_RNAi2_star2"
"1750" "294554" "383" "2515" "80" "TFIIS_RNAi2_star2"
"1751" "294850" "385" "2536" "80" "TFIIS_RNAi2_star2"
"1752" "294578" "381" "2515" "80" "TFIIS_RNAi2_star2"
"1753" "294616" "382" "2528" "80" "TFIIS_RNAi2_star2"
"1754" "294677" "382" "2515" "80" "TFIIS_RNAi2_star2"
"1755" "294485" "381" "2532" "80" "TFIIS_RNAi2_star2"
"1756" "299517" "385" "2536" "90" "TFIIS_RNAi2_star2"
"1757" "299366" "383" "2540" "90" "TFIIS_RNAi2_star2"
"1758" "299432" "386" "2539" "90" "TFIIS_RNAi2_star2"
"1759" "299489" "384" "2546" "90" "TFIIS_RNAi2_star2"
"1760" "299317" "385" "2541" "90" "TFIIS_RNAi2_star2"
"1761" "299338" "378" "2531" "90" "TFIIS_RNAi2_star2"
"1762" "299453" "390" "2548" "90" "TFIIS_RNAi2_star2"
"1763" "299315" "384" "2534" "90" "TFIIS_RNAi2_star2"
"1764" "299659" "380" "2552" "90" "TFIIS_RNAi2_star2"
"1765" "299363" "386" "2535" "90" "TFIIS_RNAi2_star2"
"1766" "299439" "378" "2547" "90" "TFIIS_RNAi2_star2"
"1767" "299514" "387" "2541" "90" "TFIIS_RNAi2_star2"
"1768" "299525" "384" "2543" "90" "TFIIS_RNAi2_star2"
"1769" "299434" "380" "2534" "90" "TFIIS_RNAi2_star2"
"1770" "299251" "381" "2552" "90" "TFIIS_RNAi2_star2"
"1771" "301330" "384" "2559" "95" "TFIIS_RNAi2_star2"
"1772" "301421" "387" "2557" "95" "TFIIS_RNAi2_star2"
"1773" "301571" "384" "2560" "95" "TFIIS_RNAi2_star2"
"1774" "301388" "386" "2544" "95" "TFIIS_RNAi2_star2"
"1775" "301457" "387" "2571" "95" "TFIIS_RNAi2_star2"
"1776" "301568" "390" "2558" "95" "TFIIS_RNAi2_star2"
"1777" "301466" "388" "2539" "95" "TFIIS_RNAi2_star2"
"1778" "301600" "387" "2561" "95" "TFIIS_RNAi2_star2"
"1779" "301442" "382" "2555" "95" "TFIIS_RNAi2_star2"
"1780" "301364" "385" "2571" "95" "TFIIS_RNAi2_star2"
"1781" "301171" "388" "2547" "95" "TFIIS_RNAi2_star2"
"1782" "301491" "389" "2559" "95" "TFIIS_RNAi2_star2"
"1783" "301726" "385" "2557" "95" "TFIIS_RNAi2_star2"
"1784" "301498" "386" "2562" "95" "TFIIS_RNAi2_star2"
"1785" "301377" "387" "2545" "95" "TFIIS_RNAi2_star2"
"1786" "303402" "395" "2559" "100" "TFIIS_RNAi2_star2"
"1787" "303331" "386" "2561" "100" "TFIIS_RNAi2_star2"
"1788" "303268" "384" "2561" "100" "TFIIS_RNAi2_star2"
"1789" "303547" "387" "2573" "100" "TFIIS_RNAi2_star2"
"1790" "303415" "391" "2557" "100" "TFIIS_RNAi2_star2"
"1791" "303473" "383" "2554" "100" "TFIIS_RNAi2_star2"
"1792" "303173" "388" "2547" "100" "TFIIS_RNAi2_star2"
"1793" "303172" "382" "2549" "100" "TFIIS_RNAi2_star2"
"1794" "303239" "387" "2554" "100" "TFIIS_RNAi2_star2"
"1795" "303595" "388" "2568" "100" "TFIIS_RNAi2_star2"
"1796" "303314" "385" "2574" "100" "TFIIS_RNAi2_star2"
"1797" "303370" "382" "2563" "100" "TFIIS_RNAi2_star2"
"1798" "303397" "389" "2566" "100" "TFIIS_RNAi2_star2"
"1799" "303380" "392" "2568" "100" "TFIIS_RNAi2_star2"
"1800" "303165" "383" "2574" "100" "TFIIS_RNAi2_star2"
